hash_partida,hash_tf,data_partida,periodo,temporada,team_hash_a,team_hash_b,fg_made_a,fg_att_a,fg3_made_a,fg3_att_a,fg2_made_a,fg2_att_a,ft_made_a,ft_att_a,fg_made_b,fg_att_b,fg3_made_b,fg3_att_b,fg2_made_b,fg2_att_b,ft_made_b,ft_att_b,pace_a,pace_b,match_pace,pts_a,pts_b,a_mov,total,a_mov_cumsum,a_mov_prior
ADRM2025Minas2025,ADRM2025Minas2025Final,2025-06-28,Final,2025,ADRM2025,Minas2025,37,56,1,20,16,36,2,3,75,65,12,37,12,28,15,25,66.32,59.0,62.66,37,75,-38,112,-76,
Caxias2025Mogi2025,Caxias2025Mogi20251,2025-06-28,1,2025,Caxias2025,Mogi2025,9,15,0,5,3,10,3,4,13,14,0,2,5,12,3,4,18.76,16.759999999999998,17.759999999999998,9,13,-4,22,-4,0.0
Caxias2025Mogi2025,Caxias2025Mogi20252,2025-06-28,2,2025,Caxias2025,Mogi2025,27,18,5,8,4,10,4,5,16,18,2,7,5,11,0,0,21.2,18.0,19.6,27,16,11,43,7,-4.0
Caxias2025Mogi2025,Caxias2025Mogi20253,2025-06-28,3,2025,Caxias2025,Mogi2025,9,15,1,9,2,6,2,2,18,17,4,9,3,8,0,2,15.88,19.88,17.88,9,18,-9,27,-2,7.0
Caxias2025Mogi2025,Caxias2025Mogi20254,2025-06-28,4,2025,Caxias2025,Mogi2025,30,16,3,5,5,11,11,19,26,15,1,3,6,12,11,13,31.36,25.72,28.54,30,26,4,56,2,-2.0
Caxias2025Mogi2025,Caxias2025Mogi2025Final,2025-06-28,Final,2025,Caxias2025,Mogi2025,75,64,9,27,14,37,20,30,73,64,7,21,19,43,14,19,80.2,80.36,80.28,75,73,2,148,4,
IVV/CETAF2025Paulistano2025,IVV/CETAF2025Paulistano20251,2025-06-28,1,2025,IVV/CETAF2025,Paulistano2025,21,16,3,5,5,11,2,2,21,19,1,7,6,12,6,9,21.88,24.96,23.42,21,21,0,42,0,0.0
IVV/CETAF2025Paulistano2025,IVV/CETAF2025Paulistano20252,2025-06-28,2,2025,IVV/CETAF2025,Paulistano2025,19,12,3,6,5,6,0,0,23,19,3,12,6,7,2,2,16.0,16.88,16.439999999999998,19,23,-4,42,-4,0.0
IVV/CETAF2025Paulistano2025,IVV/CETAF2025Paulistano20253,2025-06-28,3,2025,IVV/CETAF2025,Paulistano2025,20,15,2,5,4,10,6,10,18,21,1,6,7,15,1,2,18.4,24.88,21.64,20,18,2,38,-2,-4.0
IVV/CETAF2025Paulistano2025,IVV/CETAF2025Paulistano20254,2025-06-28,4,2025,IVV/CETAF2025,Paulistano2025,16,13,1,3,6,10,1,2,25,14,7,10,2,4,0,2,13.88,13.88,13.88,16,25,-9,41,-11,-2.0
IVV/CETAF2025Paulistano2025,IVV/CETAF2025Paulistano2025Final,2025-06-28,Final,2025,IVV/CETAF2025,Paulistano2025,76,56,9,19,20,37,9,14,87,73,12,35,21,38,9,15,70.16,77.6,73.88,76,87,-11,163,-22,
Pato Basquete2025Pinheiros2025,Pato Basquete2025Pinheiros20251,2025-06-28,1,2025,Pato Basquete2025,Pinheiros2025,12,14,0,5,3,9,6,8,25,20,2,6,8,14,3,6,17.52,20.64,19.08,12,25,-13,37,-13,0.0
Pato Basquete2025Pinheiros2025,Pato Basquete2025Pinheiros20252,2025-06-28,2,2025,Pato Basquete2025,Pinheiros2025,11,14,1,5,4,9,0,0,25,21,3,9,7,12,2,2,14.0,21.88,17.939999999999998,11,25,-14,36,-27,-13.0
Pato Basquete2025Pinheiros2025,Pato Basquete2025Pinheiros20253,2025-06-28,3,2025,Pato Basquete2025,Pinheiros2025,18,14,1,5,4,9,7,12,14,18,0,7,5,11,4,4,19.28,22.76,21.020000000000003,18,14,4,32,-23,-27.0
Pato Basquete2025Pinheiros2025,Pato Basquete2025Pinheiros20254,2025-06-28,4,2025,Pato Basquete2025,Pinheiros2025,19,17,2,5,4,12,5,8,28,20,3,8,5,12,9,12,26.52,29.28,27.9,19,28,-9,47,-32,-23.0
Pato Basquete2025Pinheiros2025,Pato Basquete2025Pinheiros2025Final,2025-06-28,Final,2025,Pato Basquete2025,Pinheiros2025,60,59,4,20,15,39,18,28,92,79,8,30,25,49,18,24,75.32,91.56,83.44,60,92,-32,152,-64,
Caixa Brasília Basquete2025São José Basketball2025,Caixa Brasília Basquete2025São José Basketball20251,2025-06-28,1,2025,Caixa Brasília Basquete2025,São José Basketball2025,17,15,2,6,4,9,3,4,23,22,3,11,7,11,0,0,15.760000000000002,22.0,18.880000000000003,17,23,-6,40,-6,0.0
Caixa Brasília Basquete2025São José Basketball2025,Caixa Brasília Basquete2025São José Basketball20252,2025-06-28,2,2025,Caixa Brasília Basquete2025,São José Basketball2025,12,13,3,8,1,5,1,2,15,11,0,2,5,9,5,7,16.880000000000003,15.08,15.98,12,15,-3,27,-9,-6.0
Caixa Brasília Basquete2025São José Basketball2025,Caixa Brasília Basquete2025São José Basketball20253,2025-06-28,3,2025,Caixa Brasília Basquete2025,São José Basketball2025,13,14,0,4,4,10,5,8,18,16,1,4,5,12,5,10,22.52,21.4,21.96,13,18,-5,31,-14,-9.0
Caixa Brasília Basquete2025São José Basketball2025,Caixa Brasília Basquete2025São José Basketball20254,2025-06-28,4,2025,Caixa Brasília Basquete2025,São José Basketball2025,7,11,1,2,1,9,2,2,28,20,2,7,10,13,2,3,11.88,20.32,16.1,7,28,-21,35,-35,-14.0
Caixa Brasília Basquete2025São José Basketball2025,Caixa Brasília Basquete2025São José Basketball2025Final,2025-06-28,Final,2025,Caixa Brasília Basquete2025,São José Basketball2025,49,53,6,20,10,33,11,16,84,69,6,24,27,45,12,20,66.03999999999999,78.8,72.41999999999999,49,84,-35,133,-70,
Flamengo2025São Paulo FC2025,Flamengo2025São Paulo FC20251,2025-06-28,1,2025,Flamengo2025,São Paulo FC2025,26,19,3,11,4,8,9,14,22,16,2,5,5,11,6,8,26.16,22.52,24.34,26,22,4,48,4,0.0
Flamengo2025São Paulo FC2025,Flamengo2025São Paulo FC20252,2025-06-28,2,2025,Flamengo2025,São Paulo FC2025,19,15,4,11,2,4,3,4,23,18,3,10,5,8,4,6,19.76,22.64,21.200000000000003,19,23,-4,42,0,4.0
Flamengo2025São Paulo FC2025,Flamengo2025São Paulo FC20253,2025-06-28,3,2025,Flamengo2025,São Paulo FC2025,20,17,0,9,4,8,12,13,29,17,2,7,8,10,7,9,26.72,27.96,27.34,20,29,-9,49,-9,0.0
Flamengo2025São Paulo FC2025,Flamengo2025São Paulo FC20254,2025-06-28,4,2025,Flamengo2025,São Paulo FC2025,13,15,1,5,5,10,0,0,20,11,1,5,5,6,7,8,21.0,17.52,19.259999999999998,13,20,-7,33,-16,-9.0
Flamengo2025São Paulo FC2025,Flamengo2025São Paulo FC2025Final,2025-06-28,Final,2025,Flamengo2025,São Paulo FC2025,78,66,8,36,15,30,24,31,94,62,8,27,23,35,24,31,92.64,86.64,89.64,78,94,-16,172,-32,
B.Cearense2025Thalia/PH.D Esportes2025,B.Cearense2025Thalia/PH.D Esportes20251,2025-06-28,1,2025,B.Cearense2025,Thalia/PH.D Esportes2025,12,17,0,9,4,8,4,4,16,15,3,10,3,5,1,4,18.76,20.76,19.76,12,16,-4,28,-4,0.0
B.Cearense2025Thalia/PH.D Esportes2025,B.Cearense2025Thalia/PH.D Esportes20252,2025-06-28,2,2025,B.Cearense2025,Thalia/PH.D Esportes2025,21,15,3,9,6,6,0,4,17,21,1,9,7,12,0,0,16.76,18.0,17.380000000000003,21,17,4,38,0,-4.0
B.Cearense2025Thalia/PH.D Esportes2025,B.Cearense2025Thalia/PH.D Esportes20253,2025-06-28,3,2025,B.Cearense2025,Thalia/PH.D Esportes2025,9,13,1,7,2,6,2,2,26,13,1,3,7,10,9,13,22.880000000000003,19.72,21.3,9,26,-17,35,-17,0.0
B.Cearense2025Thalia/PH.D Esportes2025,B.Cearense2025Thalia/PH.D Esportes20254,2025-06-28,4,2025,B.Cearense2025,Thalia/PH.D Esportes2025,14,14,1,8,4,6,3,3,13,25,1,11,5,14,0,1,16.32,21.44,18.880000000000003,14,13,1,27,-16,-17.0
B.Cearense2025Thalia/PH.D Esportes2025,B.Cearense2025Thalia/PH.D Esportes2025Final,2025-06-28,Final,2025,B.Cearense2025,Thalia/PH.D Esportes2025,56,59,5,33,16,26,9,13,72,74,6,33,22,41,10,18,73.72,78.92,76.32,56,72,-16,128,-32,
Corinthians2025UNIFACISA2025,Corinthians2025UNIFACISA20251,2025-06-28,1,2025,Corinthians2025,UNIFACISA2025,22,20,3,9,5,11,3,5,14,22,2,6,4,16,0,0,22.2,24.0,23.1,22,14,8,36,8,0.0
Corinthians2025UNIFACISA2025,Corinthians2025UNIFACISA20252,2025-06-28,2,2025,Corinthians2025,UNIFACISA2025,31,23,6,12,4,11,5,8,13,16,1,4,5,12,0,2,27.52,21.88,24.7,31,13,18,44,26,8.0
Corinthians2025UNIFACISA2025,Corinthians2025UNIFACISA20253,2025-06-28,3,2025,Corinthians2025,UNIFACISA2025,20,18,2,13,2,5,10,12,14,12,0,2,5,10,4,6,25.28,21.64,23.46,20,14,6,34,32,26.0
Corinthians2025UNIFACISA2025,Corinthians2025UNIFACISA20254,2025-06-28,4,2025,Corinthians2025,UNIFACISA2025,26,23,3,8,8,15,1,1,16,16,0,4,8,12,0,0,25.44,17.0,21.22,26,16,10,42,42,32.0
Corinthians2025UNIFACISA2025,Corinthians2025UNIFACISA2025Final,2025-06-28,Final,2025,Corinthians2025,UNIFACISA2025,99,84,14,42,19,42,19,26,57,66,3,16,22,50,4,8,94.44,82.52,88.47999999999999,99,57,42,156,84,
SESI Franca2025União Corinthians2025,SESI Franca2025União Corinthians20251,2025-06-28,1,2025,SESI Franca2025,União Corinthians2025,20,17,2,5,6,12,2,2,21,16,4,8,4,8,1,1,20.88,16.44,18.66,20,21,-1,41,-1,0.0
SESI Franca2025União Corinthians2025,SESI Franca2025União Corinthians20252,2025-06-28,2,2025,SESI Franca2025,União Corinthians2025,28,16,1,7,9,9,7,9,18,14,1,6,5,8,5,5,19.96,17.2,18.58,28,18,10,46,9,-1.0
SESI Franca2025União Corinthians2025,SESI Franca2025União Corinthians20253,2025-06-28,3,2025,SESI Franca2025,União Corinthians2025,17,15,0,1,7,14,3,4,10,15,1,5,3,10,1,2,17.76,16.880000000000003,17.32,17,10,7,27,16,9.0
SESI Franca2025União Corinthians2025,SESI Franca2025União Corinthians20254,2025-06-28,4,2025,SESI Franca2025,União Corinthians2025,18,16,1,2,7,14,1,2,15,10,1,4,3,6,6,7,18.88,12.08,15.48,18,15,3,33,19,16.0
SESI Franca2025União Corinthians2025,SESI Franca2025União Corinthians2025Final,2025-06-28,Final,2025,SESI Franca2025,União Corinthians2025,83,64,4,15,29,49,13,17,64,55,7,23,15,32,13,15,76.48,62.6,69.54,83,64,19,147,38,
Bauru Basket2025Vasco/Tijuca2025,Bauru Basket2025Vasco/Tijuca20251,2025-06-28,1,2025,Bauru Basket2025,Vasco/Tijuca2025,25,15,7,13,0,2,4,8,17,14,1,6,4,8,6,9,21.52,21.96,21.740000000000002,25,17,8,42,8,0.0
Bauru Basket2025Vasco/Tijuca2025,Bauru Basket2025Vasco/Tijuca20252,2025-06-28,2,2025,Bauru Basket2025,Vasco/Tijuca2025,28,16,3,5,7,11,5,10,20,18,2,8,3,10,8,12,25.4,26.28,25.84,28,20,8,48,16,8.0
Bauru Basket2025Vasco/Tijuca2025,Bauru Basket2025Vasco/Tijuca20253,2025-06-28,3,2025,Bauru Basket2025,Vasco/Tijuca2025,12,12,1,4,3,8,3,4,8,15,0,5,2,10,4,6,17.759999999999998,16.64,17.2,12,8,4,20,20,16.0
Bauru Basket2025Vasco/Tijuca2025,Bauru Basket2025Vasco/Tijuca20254,2025-06-28,4,2025,Bauru Basket2025,Vasco/Tijuca2025,14,16,2,7,4,9,0,2,9,18,0,7,3,11,3,5,19.88,18.2,19.04,14,9,5,23,25,20.0
Bauru Basket2025Vasco/Tijuca2025,Bauru Basket2025Vasco/Tijuca2025Final,2025-06-28,Final,2025,Bauru Basket2025,Vasco/Tijuca2025,79,59,13,29,14,30,12,24,54,65,3,26,12,39,21,32,83.56,78.08,80.82,79,54,25,133,50,
ADRM2025Campo Mourão2025,ADRM2025Campo Mourão20251,2025-06-29,1,2025,ADRM2025,Campo Mourão2025,12,14,1,6,3,8,3,4,17,10,1,5,4,5,6,11,22.759999999999998,17.84,20.299999999999997,12,17,-5,29,-5,0.0
ADRM2025Campo Mourão2025,ADRM2025Campo Mourão20252,2025-06-29,2,2025,ADRM2025,Campo Mourão2025,26,16,3,6,6,10,5,12,14,17,1,11,3,6,5,8,21.28,22.52,21.9,26,14,12,40,7,-5.0
ADRM2025Campo Mourão2025,ADRM2025Campo Mourão20253,2025-06-29,3,2025,ADRM2025,Campo Mourão2025,11,13,2,7,2,6,1,2,23,15,5,9,2,6,4,4,14.88,18.76,16.82,11,23,-12,34,-5,7.0
ADRM2025Campo Mourão2025,ADRM2025Campo Mourão20254,2025-06-29,4,2025,ADRM2025,Campo Mourão2025,19,13,3,6,3,7,4,6,11,18,1,6,3,12,2,3,18.64,23.32,20.98,19,11,8,30,3,-5.0
ADRM2025Campo Mourão2025,ADRM2025Campo Mourão2025Final,2025-06-29,Final,2025,ADRM2025,Campo Mourão2025,68,56,9,25,14,31,13,24,65,60,8,31,12,29,17,26,75.56,79.44,77.5,68,65,3,133,6,
Minas2025Pinheiros2025,Minas2025Pinheiros20251,2025-06-29,1,2025,Minas2025,Pinheiros2025,24,12,1,2,5,10,11,14,27,22,5,12,4,10,4,6,20.16,28.64,24.4,24,27,-3,51,-3,0.0
Minas2025Pinheiros2025,Minas2025Pinheiros20252,2025-06-29,2,2025,Minas2025,Pinheiros2025,14,14,1,5,3,9,5,7,16,17,1,7,4,10,5,5,20.08,23.2,21.64,14,16,-2,30,-5,-3.0
Minas2025Pinheiros2025,Minas2025Pinheiros20253,2025-06-29,3,2025,Minas2025,Pinheiros2025,20,19,3,4,5,15,1,2,18,19,2,6,4,13,4,6,17.88,19.64,18.759999999999998,20,18,2,38,-3,-5.0
Minas2025Pinheiros2025,Minas2025Pinheiros20254,2025-06-29,4,2025,Minas2025,Pinheiros2025,19,12,1,3,4,9,8,11,10,18,0,5,5,13,0,0,17.84,21.0,19.42,19,10,9,29,6,-3.0
Minas2025Pinheiros2025,Minas2025Pinheiros2025Final,2025-06-29,Final,2025,Minas2025,Pinheiros2025,77,57,6,14,17,43,25,34,71,76,8,30,17,46,13,17,72.96000000000001,90.48,81.72,77,71,6,148,12,
Caixa Brasília Basquete2025SESI Franca2025,Caixa Brasília Basquete2025SESI Franca20251,2025-06-29,1,2025,Caixa Brasília Basquete2025,SESI Franca2025,16,14,2,6,4,8,2,2,23,14,1,4,9,10,2,2,19.880000000000003,16.880000000000003,18.380000000000003,16,23,-7,39,-7,0.0
Caixa Brasília Basquete2025SESI Franca2025,Caixa Brasília Basquete2025SESI Franca20252,2025-06-29,2,2025,Caixa Brasília Basquete2025,SESI Franca2025,10,15,2,9,2,6,0,0,24,20,0,2,8,18,8,10,18.0,20.4,19.2,10,24,-14,34,-21,-7.0
Caixa Brasília Basquete2025SESI Franca2025,Caixa Brasília Basquete2025SESI Franca20253,2025-06-29,3,2025,Caixa Brasília Basquete2025,SESI Franca2025,14,13,2,5,3,8,2,2,24,12,3,6,6,6,3,4,17.880000000000003,16.759999999999998,17.32,14,24,-10,38,-31,-21.0
Caixa Brasília Basquete2025SESI Franca2025,Caixa Brasília Basquete2025SESI Franca20254,2025-06-29,4,2025,Caixa Brasília Basquete2025,SESI Franca2025,13,16,2,8,3,8,1,4,25,20,2,6,7,14,5,8,23.76,19.52,21.64,13,25,-12,38,-43,-31.0
Caixa Brasília Basquete2025SESI Franca2025,Caixa Brasília Basquete2025SESI Franca2025Final,2025-06-29,Final,2025,Caixa Brasília Basquete2025,SESI Franca2025,53,58,8,28,12,30,5,8,96,66,6,18,30,48,18,24,78.52000000000001,73.56,76.04,53,96,-43,149,-86,
Pato Basquete2025São José Basketball2025,Pato Basquete2025São José Basketball20251,2025-06-29,1,2025,Pato Basquete2025,São José Basketball2025,10,16,2,10,2,6,0,0,26,18,2,6,8,12,4,5,17.0,20.2,18.6,10,26,-16,36,-16,0.0
Pato Basquete2025São José Basketball2025,Pato Basquete2025São José Basketball20252,2025-06-29,2,2025,Pato Basquete2025,São José Basketball2025,32,17,5,6,7,11,3,4,14,19,2,8,2,11,4,7,22.76,20.08,21.42,32,14,18,46,2,-16.0
Pato Basquete2025São José Basketball2025,Pato Basquete2025São José Basketball20253,2025-06-29,3,2025,Pato Basquete2025,São José Basketball2025,9,16,1,6,2,10,2,2,25,22,4,9,3,13,7,8,17.88,19.52,18.7,9,25,-16,34,-14,2.0
Pato Basquete2025São José Basketball2025,Pato Basquete2025São José Basketball20254,2025-06-29,4,2025,Pato Basquete2025,São José Basketball2025,20,20,4,12,2,8,4,4,19,18,1,6,7,12,2,3,20.76,20.32,20.54,20,19,1,39,-13,-14.0
Pato Basquete2025São José Basketball2025,Pato Basquete2025São José Basketball2025Final,2025-06-29,Final,2025,Pato Basquete2025,São José Basketball2025,71,69,12,34,13,35,9,10,84,77,9,29,20,48,17,23,74.4,75.12,74.76,71,84,-13,155,-26,
Mogi2025União Corinthians2025,Mogi2025União Corinthians20251,2025-06-29,1,2025,Mogi2025,União Corinthians2025,26,17,5,9,3,8,5,7,11,18,1,8,4,10,0,0,19.08,20.0,19.54,26,11,15,37,15,0.0
Mogi2025União Corinthians2025,Mogi2025União Corinthians20252,2025-06-29,2,2025,Mogi2025,União Corinthians2025,16,16,1,6,4,10,5,7,14,16,2,7,3,9,2,3,22.08,20.32,21.2,16,14,2,30,17,15.0
Mogi2025União Corinthians2025,Mogi2025União Corinthians20253,2025-06-29,3,2025,Mogi2025,União Corinthians2025,18,20,2,12,4,8,4,4,7,18,1,5,2,13,0,0,22.76,18.0,20.380000000000003,18,7,11,25,28,17.0
Mogi2025União Corinthians2025,Mogi2025União Corinthians20254,2025-06-29,4,2025,Mogi2025,União Corinthians2025,16,15,2,7,5,8,0,2,17,15,2,6,5,9,1,6,14.88,18.64,16.76,16,17,-1,33,27,28.0
Mogi2025União Corinthians2025,Mogi2025União Corinthians2025Final,2025-06-29,Final,2025,Mogi2025,União Corinthians2025,76,68,10,34,16,34,14,20,49,67,6,26,14,41,3,9,76.8,70.96,73.88,76,49,27,125,54,
Corinthians2025Flamengo2025,Corinthians2025Flamengo20251,2025-06-30,1,2025,Corinthians2025,Flamengo2025,23,19,1,6,10,13,0,0,13,19,2,6,3,13,1,1,18.0,17.44,17.72,23,13,10,36,10,0.0
Corinthians2025Flamengo2025,Corinthians2025Flamengo20252,2025-06-30,2,2025,Corinthians2025,Flamengo2025,28,17,5,7,4,10,5,8,13,15,0,5,5,10,3,4,20.52,19.76,20.14,28,13,15,41,25,10.0
Corinthians2025Flamengo2025,Corinthians2025Flamengo20253,2025-06-30,3,2025,Corinthians2025,Flamengo2025,23,16,3,8,5,8,4,6,8,17,1,8,2,9,1,2,20.64,18.88,19.759999999999998,23,8,15,31,40,25.0
Corinthians2025Flamengo2025,Corinthians2025Flamengo20254,2025-06-30,4,2025,Corinthians2025,Flamengo2025,17,19,2,10,5,9,1,2,20,17,1,5,7,12,3,4,18.88,17.76,18.32,17,20,-3,37,37,40.0
Corinthians2025Flamengo2025,Corinthians2025Flamengo2025Final,2025-06-30,Final,2025,Corinthians2025,Flamengo2025,91,71,11,31,24,40,10,16,54,68,4,24,17,44,8,11,76.04,69.84,72.94,91,54,37,145,74,
B.Cearense2025São Paulo FC2025,B.Cearense2025São Paulo FC20251,2025-06-30,1,2025,B.Cearense2025,São Paulo FC2025,16,18,3,9,1,9,5,6,26,20,4,12,5,8,4,5,21.64,23.2,22.42,16,26,-10,42,-10,0.0
B.Cearense2025São Paulo FC2025,B.Cearense2025São Paulo FC20252,2025-06-30,2,2025,B.Cearense2025,São Paulo FC2025,15,10,0,1,5,9,5,12,21,21,2,7,6,14,3,5,18.28,23.2,20.740000000000002,15,21,-6,36,-16,-10.0
B.Cearense2025São Paulo FC2025,B.Cearense2025São Paulo FC20253,2025-06-30,3,2025,B.Cearense2025,São Paulo FC2025,15,17,1,4,5,13,2,6,27,18,2,6,9,12,3,3,20.64,23.32,21.98,15,27,-12,42,-28,-16.0
B.Cearense2025São Paulo FC2025,B.Cearense2025São Paulo FC20254,2025-06-30,4,2025,B.Cearense2025,São Paulo FC2025,12,13,0,3,5,10,2,2,24,19,3,9,5,10,5,8,15.88,22.52,19.2,12,24,-12,36,-40,-28.0
B.Cearense2025São Paulo FC2025,B.Cearense2025São Paulo FC2025Final,2025-06-30,Final,2025,B.Cearense2025,São Paulo FC2025,58,58,4,17,16,41,14,26,98,78,11,34,25,44,15,21,72.44,91.24,81.84,58,98,-40,156,-80,
Botafogo2025Thalia/PH.D Esportes2025,Botafogo2025Thalia/PH.D Esportes20251,2025-06-30,1,2025,Botafogo2025,Thalia/PH.D Esportes2025,12,12,1,5,2,7,5,9,15,19,1,3,4,16,4,4,16.96,23.76,20.36,12,15,-3,27,-3,0.0
Botafogo2025Thalia/PH.D Esportes2025,Botafogo2025Thalia/PH.D Esportes20252,2025-06-30,2,2025,Botafogo2025,Thalia/PH.D Esportes2025,16,17,0,7,5,10,6,7,19,18,3,8,4,10,2,4,22.08,19.76,20.92,16,19,-3,35,-6,-3.0
Botafogo2025Thalia/PH.D Esportes2025,Botafogo2025Thalia/PH.D Esportes20253,2025-06-30,3,2025,Botafogo2025,Thalia/PH.D Esportes2025,14,19,1,4,5,15,1,3,21,15,3,6,5,9,2,5,18.32,19.2,18.759999999999998,14,21,-7,35,-13,-6.0
Botafogo2025Thalia/PH.D Esportes2025,Botafogo2025Thalia/PH.D Esportes20254,2025-06-30,4,2025,Botafogo2025,Thalia/PH.D Esportes2025,24,20,1,6,7,14,7,8,25,13,1,2,6,11,10,14,29.52,22.16,25.84,24,25,-1,49,-14,-13.0
Botafogo2025Thalia/PH.D Esportes2025,Botafogo2025Thalia/PH.D Esportes2025Final,2025-06-30,Final,2025,Botafogo2025,Thalia/PH.D Esportes2025,66,68,3,22,19,46,19,27,80,65,8,19,19,46,18,27,85.88,84.88,85.38,66,80,-14,146,-28,
Bauru Basket2025UNIFACISA2025,Bauru Basket2025UNIFACISA20251,2025-06-30,1,2025,Bauru Basket2025,UNIFACISA2025,25,21,4,11,5,10,3,4,14,13,1,4,4,9,3,4,22.76,15.76,19.26,25,14,11,39,11,0.0
Bauru Basket2025UNIFACISA2025,Bauru Basket2025UNIFACISA20252,2025-06-30,2,2025,Bauru Basket2025,UNIFACISA2025,20,20,1,7,8,13,1,2,14,13,2,9,3,4,2,6,20.88,18.64,19.759999999999998,20,14,6,34,17,11.0
Bauru Basket2025UNIFACISA2025,Bauru Basket2025UNIFACISA20253,2025-06-30,3,2025,Bauru Basket2025,UNIFACISA2025,19,16,3,8,4,8,2,4,18,19,1,5,6,14,3,6,20.76,20.64,20.700000000000003,19,18,1,37,18,17.0
Bauru Basket2025UNIFACISA2025,Bauru Basket2025UNIFACISA20254,2025-06-30,4,2025,Bauru Basket2025,UNIFACISA2025,23,18,1,3,8,15,4,6,21,14,3,5,4,9,4,5,20.64,14.2,17.42,23,21,2,44,20,18.0
Bauru Basket2025UNIFACISA2025,Bauru Basket2025UNIFACISA2025Final,2025-06-30,Final,2025,Bauru Basket2025,UNIFACISA2025,87,75,9,29,25,46,10,16,67,59,7,23,17,36,12,21,82.04,64.24,73.14,87,67,20,154,40,
Paulistano2025Vasco/Tijuca2025,Paulistano2025Vasco/Tijuca20251,2025-06-30,1,2025,Paulistano2025,Vasco/Tijuca2025,26,20,6,11,4,9,0,0,22,22,2,8,8,14,0,1,18.0,22.44,20.22,26,22,4,48,4,0.0
Paulistano2025Vasco/Tijuca2025,Paulistano2025Vasco/Tijuca20252,2025-06-30,2,2025,Paulistano2025,Vasco/Tijuca2025,24,16,2,5,6,11,6,8,3,11,0,4,1,7,1,2,19.52,16.880000000000003,18.200000000000003,24,3,21,27,25,4.0
Paulistano2025Vasco/Tijuca2025,Paulistano2025Vasco/Tijuca20253,2025-06-30,3,2025,Paulistano2025,Vasco/Tijuca2025,21,12,2,4,5,8,5,7,11,19,0,7,4,12,3,4,21.08,20.76,20.92,21,11,10,32,35,25.0
Paulistano2025Vasco/Tijuca2025,Paulistano2025Vasco/Tijuca20254,2025-06-30,4,2025,Paulistano2025,Vasco/Tijuca2025,16,15,0,2,5,13,6,12,11,15,3,7,0,8,2,2,18.28,19.880000000000003,19.080000000000002,16,11,5,27,40,35.0
Paulistano2025Vasco/Tijuca2025,Paulistano2025Vasco/Tijuca2025Final,2025-06-30,Final,2025,Paulistano2025,Vasco/Tijuca2025,87,63,10,22,20,41,17,27,47,67,5,26,13,41,6,9,74.88,77.96,76.41999999999999,87,47,40,134,80,
ADRM2025Caxias2025,ADRM2025Caxias20251,2025-07-01,1,2025,ADRM2025,Caxias2025,14,15,1,2,5,13,1,2,14,16,1,6,5,10,1,1,16.880000000000003,17.44,17.160000000000004,14,14,0,28,0,0.0
ADRM2025Caxias2025,ADRM2025Caxias20252,2025-07-01,2,2025,ADRM2025,Caxias2025,5,16,1,4,1,12,0,0,28,18,2,2,9,16,4,4,20.0,21.76,20.880000000000003,5,28,-23,33,-23,0.0
ADRM2025Caxias2025,ADRM2025Caxias20253,2025-07-01,3,2025,ADRM2025,Caxias2025,13,18,1,5,4,13,2,2,24,17,4,9,3,8,6,9,22.88,19.96,21.42,13,24,-11,37,-34,-23.0
ADRM2025Caxias2025,ADRM2025Caxias20254,2025-07-01,4,2025,ADRM2025,Caxias2025,12,13,0,3,4,10,4,5,17,11,4,7,1,4,3,6,17.2,15.64,16.42,12,17,-5,29,-39,-34.0
ADRM2025Caxias2025,ADRM2025Caxias2025Final,2025-07-01,Final,2025,ADRM2025,Caxias2025,44,62,3,14,14,48,7,9,83,62,11,24,18,38,14,20,76.96,72.8,74.88,44,83,-39,127,-78,
B.Cearense2025Corinthians2025,B.Cearense2025Corinthians20251,2025-07-01,1,2025,B.Cearense2025,Corinthians2025,9,18,1,6,3,12,0,2,23,18,4,11,5,7,1,1,16.88,19.44,18.16,9,23,-14,32,-14,0.0
B.Cearense2025Corinthians2025,B.Cearense2025Corinthians20252,2025-07-01,2,2025,B.Cearense2025,Corinthians2025,17,14,1,5,4,9,6,6,29,20,6,13,5,7,1,3,18.64,18.32,18.48,17,29,-12,46,-26,-14.0
B.Cearense2025Corinthians2025,B.Cearense2025Corinthians20253,2025-07-01,3,2025,B.Cearense2025,Corinthians2025,12,16,0,3,6,13,0,0,23,19,4,12,4,7,3,6,18.0,17.64,17.82,12,23,-11,35,-37,-26.0
B.Cearense2025Corinthians2025,B.Cearense2025Corinthians20254,2025-07-01,4,2025,B.Cearense2025,Corinthians2025,18,13,2,4,5,9,2,2,22,21,2,11,7,10,2,2,13.88,22.88,18.38,18,22,-4,40,-41,-37.0
B.Cearense2025Corinthians2025,B.Cearense2025Corinthians2025Final,2025-07-01,Final,2025,B.Cearense2025,Corinthians2025,56,61,4,18,18,43,8,10,97,78,16,47,21,31,7,12,65.4,78.28,71.84,56,97,-41,153,-82,
Bauru Basket2025Flamengo2025,Bauru Basket2025Flamengo20251,2025-07-01,1,2025,Bauru Basket2025,Flamengo2025,15,18,2,7,4,11,1,3,28,17,4,10,7,7,2,2,15.32,20.88,18.1,15,28,-13,43,-13,0.0
